1.81715,1.19052,0.991825
1.81727,1.19008,0.991901
1.81727,1.19008,0.991901
1.81807,1.18711,0.992409
1.81992,1.1801,0.993607
1.82283,1.16854,0.995575
1.82283,1.16854,0.995575
1.82651,1.15268,0.998261
1.8326,1.12257,1.00333
1.83642,1.09972,1.00714
1.83973,1.07565,1.01114
1.84238,1.05072,1.01525
1.84238,1.05072,1.01525
1.84433,1.02453,1.01956
1.8455,0.995221,1.02437
1.84548,0.959236,1.03026
1.84548,0.959236,1.03026
1.84345,0.917428,1.03709
1.83577,0.851208,1.04794
1.82712,0.805074,1.05555
1.81471,0.755571,1.0638
1.81471,0.755571,1.0638
1.79816,0.70396,1.07254
1.7772,0.651217,1.08165
1.75085,0.596712,1.09134
1.75085,0.596712,1.09134
1.71891,0.541761,1.10147
1.68151,0.487747,1.11189
1.61388,0.409015,1.12825
1.61388,0.409015,1.12825
1.53214,0.335859,1.14541
1.50161,0.313165,1.15132
1.43678,0.27175,1.16322
1.36655,0.235854,1.17534
1.29263,0.20678,1.18746
1.29263,0.20678,1.18746
1.21686,0.185256,1.19939
1.13957,0.171259,1.21119
1.02241,0.164575,1.22866
1.02241,0.164575,1.22866
0.906168,0.175036,1.24582
0.868065,0.182274,1.25147
0.793405,0.202228,1.26265
0.721405,0.229261,1.27367
0.721405,0.229261,1.27367
0.652747,0.263043,1.28453
0.588102,0.303161,1.29521
0.528059,0.349151,1.30572
0.528059,0.349151,1.30572
0.44783,0.427956,1.32115
0.380781,0.516754,1.33614
0.361585,0.548195,1.34104
0.328154,0.613324,1.35069
0.328154,0.613324,1.35069
0.301525,0.680858,1.36012
0.281861,0.750063,1.36935
0.269237,0.820217,1.37836
0.263646,0.891039,1.3872
0.263646,0.891039,1.3872
0.265063,0.960615,1.39573
0.279155,1.05954,1.40773
0.295408,1.1207,1.41516
0.316073,1.17724,1.42212
0.316073,1.17724,1.42212
0.340417,1.22924,1.42863
0.367556,1.27642,1.43471
0.397129,1.31936,1.44042
0.397129,1.31936,1.44042
0.428034,1.3575,1.44571
0.45924,1.39069,1.45053
0.506572,1.43304,1.45712
0.506572,1.43304,1.45712
0.551934,1.46641,1.46281
0.566599,1.4759,1.46455
0.596183,1.49331,1.46792
0.624756,1.50808,1.47103
0.624756,1.50808,1.47103
0.649648,1.51942,1.47364
0.670185,1.52777,1.47573
0.688654,1.53453,1.47756
0.688654,1.53453,1.47756
0.714326,1.54278,1.48003
0.73797,1.54924,1.48225
0.745286,1.55102,1.48292
0.758782,1.55405,1.48416
0.770364,1.55638,1.4852
0.770364,1.55638,1.4852
0.779579,1.55806,1.48602
0.786087,1.55914,1.4866
0.789752,1.55972,1.48692
0.789752,1.55972,1.48692
0.790753,1.55988,1.48701
0.790753,1.55988,1.48701
0.79075,1.55988,1.48701
