0.7470,0.7850
0.7480,0.7850
0.7510,0.7860
0.7550,0.7890
0.7610,0.7940
0.7680,0.8010
0.7770,0.8110
0.7860,0.8230
0.7960,0.8380
0.8050,0.8560
0.8120,0.8720
0.8160,0.8870
0.8190,0.9030
0.8190,0.9200
0.8170,0.9350
0.8130,0.9490
0.8070,0.9620
0.7980,0.9750
0.7870,0.9870
0.7740,0.9980
0.7560,1.0090
0.7350,1.0180
0.7140,1.0220
0.6950,1.0220
0.6760,1.0190
0.6580,1.0140
0.6430,1.0070
0.6290,0.9990
0.6180,0.9890
0.6060,0.9750
0.5940,0.9610
0.5820,0.9460
0.5700,0.9260
0.5590,0.9070
0.5510,0.8910
0.5440,0.8760
0.5390,0.8640
0.5340,0.8510
0.5310,0.8410
0.5290,0.8330
0.5270,0.8280
0.5260,0.8240
0.5250,0.8210
0.5250,0.8190
0.5250,0.8180
0.5250,0.8190
0.5260,0.8220
0.5280,0.8270
0.5310,0.8350
0.5350,0.8470
0.5400,0.8640
0.5450,0.8840
0.5500,0.9010
0.5550,0.9220
0.5590,0.9470
0.5620,0.9700
0.5630,0.9900
0.5630,1.0120
0.5600,1.0340
0.5570,1.0490
0.5520,1.0630
0.5450,1.0780
0.5360,1.0930
0.5280,1.1030
0.5210,1.1110
0.5110,1.1180
0.4990,1.1250
0.4870,1.1290
0.4750,1.1310
0.4620,1.1310
0.4500,1.1300
0.4370,1.1260
0.4260,1.1210
0.4140,1.1130
0.4030,1.1020
0.3900,1.0890
0.3770,1.0720
0.3640,1.0490
0.3520,1.0250
0.3430,1.0070
0.3340,0.9820
0.3270,0.9580
0.3220,0.9400
0.3190,0.9200
0.3180,0.8960
0.3180,0.8770
0.3190,0.8600
0.3210,0.8430
0.3240,0.8250
0.3270,0.8120
0.3300,0.8010
0.3330,0.7930
0.3360,0.7850
0.3390,0.7780
0.3430,0.7710
0.3470,0.7640
0.3520,0.7570
0.3610,0.7490
0.3650,0.7450
