0.909161,1.46327,1.87557
0.851278,1.45698,1.87477
0.803094,1.44486,1.87365
0.754785,1.42593,1.87206
0.717875,1.40631,1.8705
0.705313,1.39849,1.86989
0.696101,1.39235,1.86942
0.696525,1.39205,1.86973
0.705646,1.38559,1.8762
0.729312,1.36911,1.89179
0.781463,1.33423,1.92053
0.853852,1.28868,1.9494
0.944068,1.23602,1.97018
1.03144,1.18892,1.97615
1.15651,1.12772,1.96228
1.32316,1.05744,1.90223
1.41496,1.02463,1.84591
1.48984,1.00149,1.78434
1.58506,0.978094,1.67728
1.61734,0.972238,1.63004
1.64022,0.968977,1.59146
1.66167,0.966801,1.55002
1.67424,0.966031,1.52256
1.67498,0.965999,1.52084
1.67498,0.966003,1.52084
