0.821426,0.527734,1.76105
0.821515,0.529425,1.76228
0.823683,0.569699,1.7897
0.826301,0.614754,1.81658
0.831464,0.695978,1.85619
0.838473,0.796049,1.89129
0.84628,0.898698,1.91342
0.861434,1.0812,1.92095
0.873741,1.21835,1.90022
0.894818,1.43724,1.8146
0.912857,1.61217,1.68353
0.925871,1.73234,1.53664
0.937176,1.83297,1.3182
0.940947,1.86765,1.0313
0.943515,1.84145,0.843052
0.910643,1.74372,0.626755
0.899137,1.61552,0.479359
0.854522,1.44384,0.359513
0.826603,1.05416,0.224679
0.759164,0.780822,0.270169
0.71785,0.59429,0.365927
0.655341,0.395196,0.602365
0.679433,0.283626,0.747865
0.716042,0.214852,0.861361
0.718113,0.183758,1.08474
0.726332,0.197613,1.22764
0.740817,0.24007,1.37866
0.761267,0.311019,1.52085
0.773544,0.356253,1.58597
0.786143,0.403805,1.64232
0.799471,0.454946,1.69288
0.805524,0.478369,1.71324
0.807879,0.487514,1.72077
0.807913,0.487646,1.72088
