1.54032,0.900457,1.77929
1.54084,0.914133,1.78263
1.53969,0.959743,1.7935
1.53193,1.01641,1.80653
1.51347,1.08171,1.82098
1.48731,1.13909,1.83324
1.43789,1.20962,1.84781
1.35404,1.28009,1.86154
1.28654,1.31085,1.86661
1.21707,1.32394,1.86693
1.1263,1.31201,1.85718
1.09183,1.29609,1.84782
1.06778,1.27882,1.83707
1.04387,1.25191,1.81762
1.03807,1.24211,1.80929
1.03429,1.23401,1.80169
1.03158,1.22649,1.79387
1.03058,1.22298,1.78991
1.03058,1.22296,1.7899
1.03058,1.22296,1.7899
1.02951,1.22429,1.79021
1.00994,1.248,1.79499
0.992583,1.26828,1.79776
0.96589,1.29819,1.79958
0.910899,1.35548,1.79514
0.837524,1.42391,1.7743
0.80005,1.45564,1.75765
0.737427,1.50405,1.72102
0.693575,1.53455,1.68863
0.660837,1.55544,1.66058
0.645203,1.56483,1.64594
0.63702,1.56959,1.63793
0.636374,1.56997,1.63729
0.636372,1.56996,1.63729
