1.81907,1.19045,0.994624
1.8224,1.18773,0.999102
1.82705,1.18384,1.00553
1.83552,1.17636,1.01793
1.83552,1.17636,1.01793
1.84459,1.16776,1.03227
1.84762,1.16471,1.03737
1.85386,1.15817,1.04834
1.86103,1.15009,1.06196
1.86513,1.14515,1.07031
1.86938,1.13974,1.0795
1.87766,1.12818,1.09922
1.88524,1.11597,1.1202
1.89559,1.09498,1.15665
1.89559,1.09498,1.15665
1.9033,1.07142,1.19812
1.90509,1.06295,1.2132
1.90712,1.0452,1.24509
1.90675,1.02652,1.27908
1.90675,1.02652,1.27908
1.90353,1.00692,1.31528
1.89705,0.986848,1.35298
1.88694,0.966425,1.39209
1.88694,0.966425,1.39209
1.86395,0.935438,1.45312
1.83112,0.905514,1.51458
1.81798,0.89601,1.53478
1.78812,0.877761,1.57476
1.78812,0.877761,1.57476
1.75383,0.861015,1.61329
1.71616,0.846387,1.64911
1.67633,0.834225,1.68139
1.67633,0.834225,1.68139
1.63518,0.82455,1.70997
1.57231,0.814516,1.74619
1.53048,0.810654,1.7662
1.48929,0.808908,1.78324
1.4491,0.809155,1.79765
1.4491,0.809155,1.79765
1.41019,0.811294,1.80983
1.37274,0.815248,1.82014
1.33685,0.820978,1.82895
1.33685,0.820978,1.82895
1.30253,0.828485,1.83656
1.25391,0.843174,1.84625
1.22329,0.855363,1.85178
1.19403,0.869586,1.85663
1.19403,0.869586,1.85663
1.16604,0.885945,1.86074
1.13929,0.904524,1.86398
1.11378,0.925377,1.86614
1.11378,0.925377,1.86614
1.08956,0.948505,1.86697
1.06675,0.973845,1.86616
1.03554,1.01563,1.86121
1.03554,1.01563,1.86121
1.00946,1.05939,1.85142
1.00203,1.07401,1.8471
0.988994,1.10302,1.83697
0.978332,1.13147,1.82492
0.970003,1.15891,1.81122
0.970003,1.15891,1.81122
0.963924,1.18484,1.79622
0.959896,1.20908,1.7802
0.957254,1.242,1.75487
0.957254,1.242,1.75487
0.958048,1.27043,1.72895
0.95895,1.27895,1.72029
0.961498,1.29431,1.7034
0.964854,1.30768,1.68713
0.964854,1.30768,1.68713
0.968828,1.31927,1.67153
0.973091,1.32894,1.65719
0.977678,1.33732,1.6435
0.977678,1.33732,1.6435
0.984757,1.34752,1.62474
0.990439,1.35399,1.61117
0.992143,1.35569,1.60729
0.99544,1.35873,1.60004
0.998606,1.36134,1.59334
0.998606,1.36134,1.59334
1.00158,1.36355,1.58724
1.00426,1.36536,1.58193
1.00647,1.36673,1.57765
1.00647,1.36673,1.57765
1.00807,1.36766,1.5746
1.00918,1.36828,1.57252
1.00922,1.3683,1.57244
