1.81666,1.19237,0.991472
1.81666,1.19237,0.991472
1.81636,1.19464,0.992755
1.80749,1.24384,1.02063
1.78635,1.31591,1.06227
1.72467,1.43835,1.13724
1.62128,1.55641,1.22041
1.46012,1.65514,1.31516
1.23306,1.69431,1.41929
1.07619,1.66257,1.48115
0.965601,1.60419,1.52192
0.89432,1.54187,1.54749
0.860784,1.50116,1.55947
0.848657,1.48361,1.56381
0.845627,1.47892,1.5649
0.845629,1.47892,1.5649
0.845593,1.47921,1.56457
0.843327,1.49763,1.54311
0.840501,1.52036,1.51383
0.837341,1.5454,1.47718
0.831756,1.58841,1.39834
0.827994,1.61597,1.32884
0.823597,1.64468,1.20634
0.82197,1.65128,1.1113
0.822585,1.63352,0.954327
0.822029,1.58752,0.847117
0.821663,1.53399,0.750676
0.841599,1.4595,0.643181
0.810092,1.35808,0.56402
0.851536,1.31435,0.51105
0.84795,1.24319,0.476131
0.884672,1.01964,0.4034
0.90006,0.948954,0.394098
0.891738,0.994522,0.390272
0.909774,0.799621,0.407122
0.911272,0.787773,0.407929
0.911985,0.827853,0.392397
0.919605,0.673017,0.436901
0.964934,0.630563,0.46129
0.992216,0.62552,0.517163
0.899159,0.380583,0.657163
0.980577,0.277426,0.793197
0.983367,0.208558,0.92335
0.973665,0.176919,1.08986
0.951001,0.208266,1.35821
0.931769,0.308072,1.56326
0.919767,0.420683,1.69133
0.911631,0.549864,1.78504
0.906299,0.78215,1.87037
0.907116,0.903471,1.88246
0.909555,1.00902,1.87628
0.915373,1.15372,1.84113
0.918277,1.20785,1.81905
0.920644,1.24725,1.79944
0.923958,1.29722,1.76969
0.924809,1.30922,1.76164
0.924879,1.31019,1.76097
0.924878,1.31019,1.76097
0.924878,1.31019,1.76097
