0.8,0.9,1.3
0.800188,0.899632,1.29982
0.801112,0.897809,1.2989
0.801112,0.897809,1.2989
0.803367,0.893293,1.29664
0.806748,0.886507,1.29325
0.808208,0.883581,1.29179
0.811575,0.876854,1.28843
0.815544,0.868914,1.28446
0.815544,0.868914,1.28446
0.820086,0.859827,1.27991
0.825297,0.849404,1.2747
0.831157,0.837687,1.26884
0.831157,0.837687,1.26884
0.841222,0.817553,1.25878
0.851708,0.796582,1.24829
0.855088,0.789822,1.24491
0.861653,0.776693,1.23835
0.861653,0.776693,1.23835
0.867904,0.764192,1.2321
0.873789,0.75242,1.22621
0.879211,0.741578,1.22079
0.879211,0.741578,1.22079
0.884468,0.731066,1.21553
0.891225,0.717542,1.20877
0.89485,0.710281,1.20514
0.897232,0.705572,1.20277
0.898951,0.702119,1.20105
0.898951,0.702119,1.20105
0.899911,0.700175,1.20009
0.900001,0.699999,1.2
0.900001,0.699999,1.2
