0.18525425,-0.42159286,0.6502252 
0.18438438,-0.42844042,0.6457182 
0.1778531,-0.4526705,0.63453555
0.16020277,-0.48752338,0.6108211 
0.138022,-0.5172403,0.586831 
0.1079578,-0.5610128,0.5598983
0.06953917,-0.6074949,0.5260427 
0.02916262,-0.6346978,0.49320194
-0.00490419,-0.6596755,0.47163042
-0.02487204,-0.69833523,0.43755376
-0.04851243,-0.72436315,0.39694282
-0.08042784,-0.74220926,0.3648191 
-0.10857161,-0.7554523,0.32426184
-0.13151905,-0.77504474,0.2910759 
-0.15612048,-0.78477883,0.23781928
-0.17831881,-0.7829061,0.22332157
-0.19603184,-0.78563535,0.1992551 
-0.20998546,-0.8013632,0.15231016
-0.21000034,-0.8038717,0.12286787
-0.2081416,-0.80796975,0.12278277
-0.20490018,-0.81051475,0.10553137
-0.19918622,-0.81782573,0.08380581
-0.19582193,-0.82467115,0.07110093
-0.18771031,-0.8265796,0.07028332
-0.18670185,-0.82687813,0.06228517
