0.75,0.849999,1.35
0.750004,0.849357,1.35
0.75002,0.844286,1.34999
0.75002,0.844286,1.34999
0.749991,0.836284,1.35
0.750002,0.832209,1.35
0.749994,0.822943,1.35
0.749993,0.814344,1.35
0.749993,0.814344,1.35
0.750012,0.808207,1.34999
0.750013,0.803785,1.34999
0.749999,0.800729,1.35
0.75,0.799999,1.35
0.75,0.799999,1.35
0.749999,0.8,1.35
0.75,0.799999,1.35
0.749999,0.8,1.35
0.749999,0.8,1.35
0.75,0.799999,1.35
0.749999,0.8,1.35
0.75,0.799999,1.35
0.749999,0.8,1.35
0.749999,0.8,1.35
0.749999,0.8,1.35
0.750176,0.800689,1.34982
0.750499,0.801956,1.3495
0.751478,0.805842,1.34852
0.751478,0.805842,1.34852
0.752673,0.810733,1.34732
0.754565,0.818265,1.34543
0.756507,0.826054,1.34349
0.756507,0.826054,1.34349
0.757823,0.831221,1.34218
0.75972,0.838907,1.34028
0.761769,0.847094,1.33823
0.764184,0.856749,1.33581
0.764184,0.856749,1.33581
0.766915,0.867668,1.33308
0.7699,0.879605,1.3301
0.77291,0.891644,1.32709
0.77291,0.891644,1.32709
0.7756,0.90241,1.3244
0.778494,0.913989,1.3215
0.782545,0.930177,1.31745
0.782545,0.930177,1.31745
0.786544,0.946168,1.31346
0.786544,0.946168,1.31346
0.788052,0.952243,1.31194
0.789167,0.956614,1.31084
0.789967,0.959822,1.31004
0.789967,0.959822,1.31004
0.790588,0.962367,1.30942
0.791153,0.964586,1.30884
0.791923,0.967656,1.30804
0.791923,0.967656,1.30804
0.792609,0.970454,1.30734
0.792797,0.97121,1.30716
0.793068,0.972292,1.30692
0.793178,0.972715,1.30682
0.793178,0.972715,1.30682
