1.81715,1.19052,0.991868
1.81716,1.19044,0.991897
1.81746,1.18816,0.992694
1.81746,1.18816,0.992694
1.81837,1.18082,0.995256
1.81976,1.16766,0.999843
1.82121,1.14944,1.00618
1.82121,1.14944,1.00618
1.82241,1.11605,1.01778
1.82157,1.07932,1.03054
1.82073,1.06642,1.03502
1.81786,1.03781,1.04498
1.81786,1.03781,1.04498
1.81212,1.00119,1.05778
1.80266,0.959526,1.07246
1.78978,0.91751,1.08746
1.78978,0.91751,1.08746
1.77221,0.873073,1.1036
1.74929,0.827123,1.12071
1.70454,0.758795,1.1473
1.667,0.714665,1.16555
1.62319,0.673186,1.18392
1.62319,0.673186,1.18392
1.57337,0.635792,1.20208
1.5174,0.603528,1.21987
1.46007,0.579368,1.23585
1.46007,0.579368,1.23585
1.40569,0.563793,1.24921
1.35432,0.555189,1.26039
1.28368,0.552823,1.27357
1.28368,0.552823,1.27357
1.22322,0.559787,1.28274
1.20517,0.563586,1.28506
1.17228,0.572723,1.28874
1.14324,0.583378,1.29133
1.14324,0.583378,1.29133
1.11623,0.595736,1.29307
1.09378,0.60806,1.29394
1.07751,0.618325,1.29418
1.07751,0.618325,1.29418
1.05832,0.632104,1.29394
1.04256,0.645001,1.29322
1.03802,0.64902,1.29291
1.03015,0.656338,1.29225
1.02413,0.66228,1.29163
1.02413,0.66228,1.29163
1.02013,0.666403,1.29115
1.01817,0.668474,1.2909
1.01789,0.668769,1.29086
