0.099,0.159
0.102,0.159
0.107,0.157
0.108,0.157
0.110,0.156
0.113,0.156
0.114,0.156
0.115,0.156
0.116,0.155
0.117,0.155
0.118,0.155
0.119,0.155
0.120,0.154
0.121,0.154
0.122,0.154
0.123,0.154
0.124,0.154
0.126,0.153
0.128,0.153
0.130,0.153
0.132,0.152
0.133,0.152
0.135,0.152
0.136,0.152
0.137,0.151
0.138,0.151
0.140,0.151
0.142,0.150
0.143,0.150
0.144,0.150
0.147,0.149
0.149,0.149
0.150,0.149
0.153,0.149
0.156,0.149
0.159,0.149
0.161,0.149
0.163,0.149
0.166,0.149
0.169,0.149
0.170,0.149
0.173,0.149
0.176,0.149
0.182,0.149
0.185,0.149
0.189,0.149
0.196,0.149
0.203,0.149
0.205,0.149
0.210,0.149
0.214,0.149
0.221,0.150
0.223,0.150
0.226,0.150
0.229,0.150
0.231,0.150
0.232,0.150
0.233,0.150
0.234,0.150
0.235,0.150
0.236,0.150
0.238,0.150
0.239,0.150
0.242,0.150
0.244,0.150
0.246,0.150
0.247,0.150
0.248,0.150
0.249,0.150
0.250,0.150
0.251,0.150
0.252,0.150
0.251,0.151
0.249,0.153
0.248,0.154
0.247,0.155
0.245,0.156
0.243,0.157
0.242,0.158
0.241,0.159
0.240,0.160
0.239,0.161
0.238,0.162
0.237,0.163
0.235,0.164
0.233,0.166
0.232,0.167
0.230,0.168
0.227,0.171
0.226,0.171
0.224,0.173
0.222,0.174
0.220,0.176
0.219,0.177
0.217,0.178
0.215,0.180
0.213,0.182
0.212,0.183
0.210,0.184
0.208,0.185
0.206,0.187
0.204,0.187
0.202,0.189
0.200,0.190
0.197,0.192
0.196,0.193
0.193,0.195
0.189,0.198
0.185,0.200
0.184,0.201
0.182,0.203
0.179,0.205
0.176,0.206
0.175,0.207
0.173,0.208
0.171,0.209
0.169,0.210
0.168,0.211
0.167,0.212
0.166,0.213
0.165,0.214
0.164,0.214
0.163,0.215
0.162,0.216
0.161,0.217
0.160,0.218
0.160,0.219
0.159,0.219
0.159,0.220
0.158,0.221
0.157,0.222
0.156,0.223
0.155,0.224
0.154,0.225
0.153,0.227
0.152,0.227
0.151,0.228
0.150,0.230
0.149,0.231
0.148,0.232
0.148,0.233
0.147,0.234
0.146,0.235
0.146,0.236
0.145,0.237
0.144,0.238
0.143,0.239
0.142,0.240
0.141,0.241
0.140,0.242
0.139,0.243
0.138,0.245
0.137,0.245
0.136,0.246
0.135,0.248
0.134,0.248
0.133,0.249
0.132,0.250
0.131,0.251
0.130,0.252
0.129,0.252
0.129,0.253
0.129,0.249
0.129,0.248
0.129,0.245
0.130,0.242
0.131,0.239
0.132,0.237
0.133,0.234
0.134,0.231
0.135,0.228
0.136,0.227
0.137,0.224
0.138,0.221
0.140,0.218
0.141,0.216
0.142,0.212
0.145,0.206
0.146,0.200
0.147,0.198
0.148,0.195
0.149,0.193
0.151,0.190
0.151,0.188
0.153,0.185
0.155,0.183
0.156,0.179
0.156,0.178
0.158,0.175
0.159,0.172
0.160,0.170
0.161,0.169
0.162,0.166
0.163,0.164
0.164,0.161
0.164,0.160
0.165,0.158
0.166,0.156
0.167,0.153
0.167,0.152
0.168,0.150
0.169,0.148
0.170,0.146
0.170,0.145
0.170,0.143
0.171,0.142
0.172,0.140
0.172,0.138
0.173,0.137
0.174,0.135
0.174,0.133
0.175,0.132
0.175,0.130
0.176,0.130
0.176,0.128
0.177,0.127
0.178,0.126
0.178,0.124
0.179,0.123
0.180,0.122
0.180,0.121
0.181,0.120
0.182,0.117
0.184,0.116
0.184,0.114
0.185,0.112
0.186,0.110
0.187,0.109
0.188,0.108
0.189,0.106
0.190,0.105
0.191,0.103
0.191,0.101
0.192,0.101
0.192,0.100
0.193,0.102
0.194,0.104
0.194,0.106
0.195,0.108
0.195,0.110
0.196,0.112
0.196,0.113
0.196,0.114
0.197,0.116
0.197,0.118
0.197,0.119
0.197,0.121
0.197,0.123
0.197,0.125
0.198,0.126
0.198,0.127
0.198,0.129
0.198,0.131
0.199,0.133
0.199,0.134
0.199,0.136
0.199,0.138
0.200,0.139
0.200,0.140
0.200,0.142
0.200,0.144
0.201,0.145
0.201,0.147
0.202,0.149
0.202,0.151
0.202,0.153
0.203,0.155
0.203,0.158
0.204,0.161
0.204,0.162
0.205,0.165
0.206,0.168
0.206,0.170
0.207,0.172
0.207,0.175
0.208,0.178
0.209,0.181
0.209,0.182
0.210,0.185
0.211,0.188
0.212,0.191
0.213,0.192
0.213,0.194
0.214,0.196
0.214,0.197
0.214,0.198
0.215,0.200
0.216,0.202
0.216,0.203
0.217,0.204
0.217,0.205
0.217,0.207
0.218,0.208
0.219,0.210
0.219,0.211
0.220,0.213
0.220,0.214
0.220,0.215
0.221,0.216
0.221,0.217
0.221,0.219
0.221,0.220
0.222,0.221
0.222,0.223
0.222,0.225
0.222,0.227
0.223,0.229
0.223,0.230
0.223,0.231
0.223,0.232
0.223,0.233
0.223,0.234
0.223,0.235
0.223,0.236
0.224,0.236
0.224,0.237
0.224,0.239
0.224,0.240
0.224,0.241
0.224,0.242
0.224,0.243
0.224,0.244
0.225,0.245
0.225,0.246
0.224,0.246
0.223,0.246
0.222,0.245
0.222,0.243
0.221,0.242
0.220,0.241
0.220,0.240
0.219,0.239
0.219,0.238
0.218,0.237
0.218,0.236
0.218,0.235
0.217,0.235
0.217,0.234
0.216,0.233
0.216,0.232
0.215,0.231
0.215,0.230
0.214,0.229
0.213,0.229
0.213,0.228
0.212,0.227
0.211,0.226
0.210,0.225
0.209,0.224
0.208,0.223
0.208,0.222
0.207,0.222
0.206,0.221
0.205,0.220
0.204,0.219
0.203,0.218
0.202,0.217
0.201,0.216
0.200,0.215
0.198,0.214
0.198,0.213
0.197,0.213
0.196,0.212
0.195,0.210
0.193,0.208
0.190,0.205
0.190,0.204
0.187,0.202
0.185,0.200
0.182,0.197
0.181,0.196
0.178,0.194
0.175,0.192
0.172,0.190
0.170,0.189
0.169,0.188
0.167,0.187
0.166,0.186
0.165,0.186
0.164,0.185
0.163,0.185
0.162,0.184
0.160,0.183
0.159,0.182
0.156,0.181
0.154,0.180
0.152,0.179
0.151,0.179
0.149,0.177
0.147,0.177
0.145,0.176
0.144,0.176
0.142,0.175
0.141,0.174
0.140,0.174
0.139,0.173
0.137,0.172
0.136,0.171
0.134,0.171
0.132,0.170
0.131,0.169
0.130,0.169
0.128,0.168
0.127,0.168
0.126,0.167
0.124,0.167
0.122,0.166
0.120,0.166
0.118,0.165
0.117,0.165
0.115,0.164
0.113,0.164
0.112,0.163
0.110,0.162
0.108,0.162
0.107,0.162
0.106,0.162
0.105,0.162
0.104,0.162
