0.15126604,-0.4136321,0.8359225  
0.15089081,-0.411681,0.8101971  
0.148962,-0.39837694,0.771846   
0.15102565,-0.41642472,0.75275004 
0.15759204,-0.47021002,0.7087291  
0.16123058,-0.5000385,0.6676935  
0.16374335,-0.5308357,0.638691   
0.15485068,-0.574029,0.59620583 
0.11975617,-0.61665255,0.5538868  
0.07331429,-0.64799917,0.51963    
0.02252458,-0.66957664,0.49192938 
-0.03119954,-0.6884761,0.45963645 
-0.10176919,-0.69943374,0.42786875 
-0.1828872,-0.7041386,0.40296316 
-0.25353554,-0.7367171,0.3665136  
-0.2858426,-0.7699505,0.32059506 
-0.30467394,-0.78891516,0.24621327 
-0.31401253,-0.80784565,0.18449765 
-0.32696974,-0.8265732,0.14497961 
-0.332052,-0.8276093,0.1210497 
-0.33211508,-0.8282111,0.08884944 
