0.616502,1.62979,1.56038
0.62374,1.6209,1.57378
0.645029,1.59532,1.60871
0.666684,1.57002,1.63873
0.694744,1.53811,1.67115
0.739972,1.48836,1.71142
0.799508,1.42538,1.74694
0.832744,1.39127,1.7596
0.880396,1.34355,1.76978
0.897027,1.3272,1.77124
0.910111,1.31445,1.77164
0.917452,1.30734,1.77157
0.918223,1.30852,1.7722
0.922353,1.31455,1.77538
0.93796,1.33408,1.78518
0.950433,1.34697,1.79133
0.970551,1.36422,1.79927
1.01611,1.39224,1.81191
1.08406,1.41519,1.82342
1.16053,1.42152,1.83063
1.23426,1.41084,1.83384
1.33081,1.37114,1.83356
1.42649,1.29397,1.82777
1.4734,1.23291,1.8218
1.51274,1.15585,1.81332
1.53886,1.06362,1.80207
1.54521,1.01191,1.79525
1.54639,0.973686,1.78996
1.54309,0.919909,1.78211
1.54083,0.902777,1.77951
1.54024,0.898948,1.77892
